offer_id,customer_id,offer_type,accepted,date_offered
OFR43353633,15725511,loan_rate_cut,N,2024/08/01
OFR88776502,15589493,savings_bonus,Y,2025-07-02
OFR33621446,15602280,cashback,false,2023-12-02
OFR50603116,15708917,loan_rate_cut,false,04/02/2024
OFR41481278,15743040,  fee_waiver  ,No,2024-07-02
OFR82729731,15751710,savings_bonus,N,10/01/2024
OFR27307060,15767339,CARD_UPGRADE,No,2025-05-02
OFR83484467,15624592,savings_bonus,No,2025/01/01
OFR25680931,15660155,card_upgrade,false,06/02/2025
OFR84893200,15720187,loan_rate_cut,No,03/02/2025
OFR19598695,15670080,cashback,0,31-01-2025
OFR46839869,15760431,savings_bonus,0,01 Dec 2024
OFR19962286,15612087,fee_waiver,false,02-04-2025
OFR90171323,15755196,FEE_WAIVER,0,2024-01-01
OFR31123313,15763063,  loan_rate_cut  ,No,2024-09-01
OFR14263525,15749167,loan_rate_cut,No,2025/04/02
OFR89245520,15631681,savings_bonus,N,2025-10-01
OFR32484347,15603925,cashback,false,10/01/2024
OFR47411506,15725811,loan_rate_cut,no,2024/08/01
OFR40540696,15646161,card_upgrade,true,01 Oct 2025
OFR87431129,15567832,card_upgrade,false,07/02/2024
OFR11251654,15677871,cashback,no,02/01/2024
OFR29180908,15743411,savings_bonus,N,02 May 2024
OFR62943219,15809248,cashback,N,01 Jun 2024
OFR71119980,15603830,cashback,0,01 Jan 2025
OFR65454912,15701164,cashback,0,06/02/2025
OFR97887434,15758639,fee_waiver,no,06/02/2025
OFR55018867,15597602,cashback,1,04/02/2024
OFR58787112,15576269,LOAN_RATE_CUT,true,2024-06-01
OFR11141163,15656333,  savings_bonus  ,N,2025/07/02
OFR94973107,15797227,loan_rate_cut,,2025/04/02
OFR47633941,15659428,loan_rate_cut,Yes,01-09-2025
OFR78707015,15622750,fee_waiver,0,12/02/2023
OFR52653945,15807432,cashback,0,11/01/2023
OFR69813285,15786063,fee_waiver,0,2024/06/01
OFR51269326,15676966,fee_waiver,N,01 Dec 2024
OFR66457795,15728693,cashback,no,2024-08-01
OFR68718974,15698028,card_upgrade,Yes,02 Mar 2025
OFR26666140,15724623,cashback,0,01 Sep 2024
OFR74496047,15594594,savings_bonus,No,2024-04-02
OFR64323510,15762615,cashback,false,01 Oct 2025
OFR58540025,15803716,card_upgrade,yes,01/31/2025
OFR81682668,15673693,card_upgrade,1,01 Oct 2025
OFR42139185,15733119,card_upgrade,0,01-10-2024
OFR17812039,15727915,fee_waiver,1,01 Sep 2025
OFR21425911,15669064,savings_bonus,1,31-01-2025
OFR72110671,15672056,card_upgrade,1,09/01/2024
OFR74291899,15725166,loan_rate_cut,no,01/01/2025
OFR26962687,15677512,loan_rate_cut,N,01/31/2025
OFR26507332,15634632,savings_bonus,N,2024/05/02
OFR11559086,15763859,loan_rate_cut,yes,2025/04/02
OFR67999122,15656176,savings_bonus,0,01-01-2025
OFR55791381,15782899,,N,02-05-2024
OFR42516900,15807709,cashback,no,01 Feb 2024
OFR58291120,15725311,savings_bonus,0,12/01/2024
OFR32389329,15808621,cashback,false,2024/12/01
OFR83642531,15690452,savings_bonus,N,01-02-2024
OFR70727531,15615624,loan_rate_cut,0,2024/06/01
OFR50211535,15596914,fee_waiver,No,02 Jul 2024
OFR16344484,15784209,cashback,Yes,2025-01-01
OFR76341249,15677538,cashback,,01 Nov 2023
OFR95023673,15737741,CASHBACK,0,01-10-2025
OFR42983444,15652883,card_upgrade,1,2024-05-02
OFR95494104,15585388,savings_bonus,0,02 Apr 2025
OFR81691454,15801559,card_upgrade,0,2025-04-02
OFR55735061,15586310,fee_waiver,N,01-11-2024
OFR39196509,15720649,loan_rate_cut,1,2024-03-02
OFR46962600,15779711,savings_bonus,N,01-06-2024
OFR26929380,15776780,savings_bonus,Yes,31-01-2025
OFR93507239,15743007,cashback,no,01-11-2023
OFR64562555,15620204,cashback,No,2025-09-01
OFR93617371,15592387,cashback,Y,01-01-2025
OFR32356576,15786308,fee_waiver,N,2025-05-02
OFR84789467,15696061,cashback,N,2024-10-01
OFR26802290,15673570,cashback,0,2023-12-02
OFR35034605,15809087,savings_bonus,1,01 Sep 2025
OFR39361452,15576313,fee_waiver,0,02 Jul 2024
OFR12718895,15572265,cashback,false,2024/03/02
OFR56005566,15766908,loan_rate_cut,,01-09-2025
OFR84648574,15623944,fee_waiver,0,03/02/2024
OFR27838380,15633059,cashback,false,01-01-2024
OFR16125981,15730059,savings_bonus,0,12/02/2023
OFR43479831,15700476,cashback,N,09/01/2025
OFR65179847,15804256,,Yes,10/01/2025
OFR65014297,15763218,cashback,Y,2025-01-01
OFR57827242,15772896,card_upgrade,false,02 Jul 2024
OFR28521379,15669516,card_upgrade,1,12/02/2023
OFR75974346,15723873,savings_bonus,false,05/02/2025
OFR42393940,15686137,SAVINGS_BONUS,N,01-08-2024
OFR99085053,15809663,cashback,1,01-10-2024
OFR94723020,15607040,fee_waiver,false,2025/08/02
OFR78367873,15806467,cashback,true,05/02/2025
OFR28984094,15689294,  fee_waiver  ,1,12/02/2023
OFR61432854,15806438,savings_bonus,Y,05/02/2024
OFR50717345,15720559,card_upgrade,1,02-08-2025
OFR53066120,15787772,CASHBACK,1,2024/03/02
OFR20066078,15658485,cashback,false,06/02/2025
OFR26909482,15589493,,true,2024-03-02
OFR45724605,15709368,cashback,yes,04/02/2025
OFR25881544,15657566,savings_bonus,Y,2025-03-02
OFR85695476,15688074,fee_waiver,0,09/01/2024
OFR98618457,15810845,cashback,Yes,2025-01-31
OFR21048213,15771573,cashback,,2024-03-02
OFR52825480,15813850,cashback,0,02-08-2025
OFR83950699,15788218,cashback,no,2023/12/02
OFR55495253,15693737,loan_rate_cut,false,02-07-2024
OFR85582594,15693814,savings_bonus,false,02-05-2024
OFR37448252,15584518,LOAN_RATE_CUT,Yes,2025/01/01
OFR51865131,15645621,loan_rate_cut,false,2023/12/02
OFR31683440,15633950,savings_bonus,false,02-04-2024
OFR27542948,15582741,cashback,false,2025-07-02
OFR27054214,15665678,loan_rate_cut,0,2025-08-02
OFR12341566,15592387,FEE_WAIVER,no,02/01/2024
OFR20605950,15685226,savings_bonus,false,05/02/2025
OFR53019756,15696231,card_upgrade,0,2025/07/02
OFR83605177,15605447,card_upgrade,No,2024-05-02
OFR30333605,15807923,loan_rate_cut,yes,2024/12/01
OFR99649620,15568982,card_upgrade,N,12/01/2024
OFR61388032,15765297,cashback,N,01-10-2025
OFR96328833,15692132,SAVINGS_BONUS,false,2024/04/02
OFR45274783,15810978,savings_bonus,false,01 Feb 2024
OFR66618699,15735203,savings_bonus,false,2025/09/01
OFR80628709,15647091,savings_bonus,No,2025-10-01
OFR48248144,15631868,savings_bonus,N,2025/01/31
OFR79335583,15692926,fee_waiver,0,2023/11/01
OFR26519618,15633950,  fee_waiver  ,No,01 Oct 2025
OFR19413548,15636673,card_upgrade,0,2024-07-02
OFR55651075,15641675,card_upgrade,false,2023/12/02
OFR74862634,15628145,fee_waiver,Yes,01 Nov 2023
OFR56972661,15643024,cashback,0,2025-03-02
OFR50606461,15654060,CARD_UPGRADE,yes,02-07-2025
OFR73023858,15592389,cashback,1,02-03-2025
OFR22218985,15785899,card_upgrade,no,05/02/2024
OFR68858847,15799515,CARD_UPGRADE,1,01/01/2024
OFR23313200,15705512,fee_waiver,no,31-01-2025
OFR36263114,15788291,savings_bonus,0,2023-11-01
OFR55515222,15748625,loan_rate_cut,0,2024/03/02
OFR19574981,15646558,card_upgrade,N,11/01/2023
OFR51772753,15782210,cashback,false,2023-12-02
OFR28277292,15773972,loan_rate_cut,0,2024-09-01
OFR11417449,15613854,fee_waiver,1,01-10-2024
OFR37423414,15591100,card_upgrade,false,01 Dec 2024
OFR23765189,15810218,cashback,0,2025/10/01
OFR88757577,15694456,SAVINGS_BONUS,true,2023/11/01
OFR86992781,15637954,savings_bonus,no,2025-01-01
OFR73678566,15657284,savings_bonus,0,02 Mar 2025
OFR12815516,15625426,cashback,no,02 Aug 2025
OFR46064488,15571928,,Yes,2024-11-01
OFR67414082,15589805,card_upgrade,false,01-09-2025
OFR43575452,15746726,savings_bonus,no,09/01/2024
OFR47008285,15607170,savings_bonus,no,2024/06/01
OFR93480628,15569590,cashback,N,01-01-2025
OFR57607590,15605926,card_upgrade,false,2025/10/01
OFR59110811,15624528,  fee_waiver  ,yes,01-09-2024
OFR53434471,15643696,savings_bonus,No,2024-10-01
OFR54946640,15651674,loan_rate_cut,N,12/02/2023
OFR81176303,15812750,loan_rate_cut,no,01-06-2024
OFR72276138,15776807,loan_rate_cut,0,02 Jul 2024
OFR10089099,15754605,cashback,N,2025-07-02
OFR93102567,15751208,cashback,true,2024/08/01
OFR52415480,15685320,loan_rate_cut,false,02 Aug 2025
OFR55454849,15780961,fee_waiver,false,12/01/2024
OFR67441672,15655007,  fee_waiver  ,0,10/01/2024
OFR76924032,15604482,loan_rate_cut,Y,01 Oct 2025
OFR50162501,15734674,  savings_bonus  ,1,2024-02-01
OFR36888316,15784844,cashback,0,09/01/2024
OFR95032464,15805112,loan_rate_cut,no,01 Dec 2024
OFR93811898,15668886,fee_waiver,true,2025-07-02
OFR80840410,15801277,loan_rate_cut,0,02-05-2024
OFR78745965,15809722,SAVINGS_BONUS,Yes,2025/04/02
OFR85861031,15786014,fee_waiver,0,03/02/2024
OFR73089196,15592386,fee_waiver,0,01-01-2024
OFR11304567,15653762,  cashback  ,yes,2025/06/02
OFR28907840,15803457,savings_bonus,false,01 Nov 2023
OFR67808566,15722010,savings_bonus,0,2024-11-01
OFR75259378,15794056,savings_bonus,no,2025/06/02
OFR73072152,15599792,savings_bonus,0,2025/01/31
OFR16835352,15762238,cashback,N,01 Sep 2024
OFR63604309,15602084,savings_bonus,0,01-12-2024
OFR90830806,15626578,card_upgrade,0,01 Nov 2023
OFR21147119,15721024,savings_bonus,false,2025-01-01
OFR86112945,15726032,card_upgrade,1,01 Oct 2024
OFR90419284,15703793,cashback,1,08/02/2025
OFR11861871,15640280,card_upgrade,1,2025/04/02
OFR50720520,15653547,,false,2025-01-01
OFR47041839,15705707,cashback,0,03/02/2024
OFR15845210,15782735,cashback,no,01 Sep 2025
OFR94491813,15686302,card_upgrade,false,06/01/2024
OFR69812173,15646161,cashback,yes,01-02-2024
OFR36759657,15745012,savings_bonus,0,2025/05/02
OFR47949547,15808017,loan_rate_cut,false,2024-10-01
OFR14030635,15766205,cashback,false,01 Nov 2023
OFR63074291,15698028,card_upgrade,N,01-08-2024
OFR52296034,15708608,savings_bonus,1,01 Nov 2024
OFR83798275,15808582,card_upgrade,1,2023/11/01
OFR57002579,15666252,savings_bonus,N,2025-05-02
OFR84335527,15771977,fee_waiver,yes,07/02/2025
OFR37484352,15694717,fee_waiver,,31 Jan 2025
OFR70832031,15645621,cashback,0,2024/09/01
OFR47396936,15698932,fee_waiver,Yes,01-10-2024
OFR21309746,15787155,  cashback  ,0,2023/12/02
OFR96456364,15684548,cashback,Y,02 May 2024
OFR94445543,15622750,savings_bonus,0,2025/06/02
OFR17089861,15780140,fee_waiver,No,2024-03-02
OFR56589536,15774854,  fee_waiver  ,,2024/11/01
OFR83939970,15709295,savings_bonus,true,01-12-2024
OFR53765254,15684484,loan_rate_cut,no,2024-11-01
OFR22449616,15636684,card_upgrade,0,2024/04/02
OFR34290940,15807609,fee_waiver,false,2024-08-01
OFR42963717,15625047,savings_bonus,0,2024-12-01
OFR59802251,15726676,savings_bonus,0,2025-01-01
OFR16665191,15566594,cashback,1,2025/07/02
OFR14208739,15627801,fee_waiver,Yes,02 May 2024
OFR72755405,15600337,loan_rate_cut,N,01 Aug 2024
OFR53516047,15661526,cashback,false,2024/12/01
OFR33349585,15679531,cashback,,09/01/2025
OFR94334627,15752081,fee_waiver,0,01/01/2024
OFR31477826,15707567,loan_rate_cut,no,2025/04/02
OFR55523348,15746490,  card_upgrade  ,1,01 Nov 2024
OFR76421759,15798888,CASHBACK,Y,2024/02/01
OFR26752487,15661036,loan_rate_cut,0,02 Mar 2025
OFR60217068,15806926,cashback,,2024-03-02
OFR57984114,15687946,cashback,no,11/01/2023
OFR44114228,15811490,savings_bonus,1,05/02/2024
OFR89339274,15809616,card_upgrade,No,2024-04-02
OFR42792541,15640280,cashback,no,2024/01/01
OFR50188603,15744689,cashback,Y,2024/10/01
OFR36980488,15721024,,N,02-04-2024
OFR38010079,15712551,fee_waiver,0,10/01/2025
OFR87357770,15676519,cashback,no,01-12-2024
OFR82243447,15576352,loan_rate_cut,No,02-08-2025
OFR52550557,15723886,card_upgrade,no,12/02/2023
OFR68762990,15588537,fee_waiver,0,2023/12/02
OFR82279117,15641582,FEE_WAIVER,no,2023/11/01
OFR60442254,15641122,fee_waiver,yes,02-03-2025
OFR39552508,15662085,loan_rate_cut,Y,2024/10/01
OFR49531595,15686164,loan_rate_cut,false,2025/03/02
OFR33811684,15662403,fee_waiver,no,10/01/2025
OFR63867563,15766741,fee_waiver,no,2025/01/31
OFR74598420,15757535,  savings_bonus  ,0,12/02/2023
OFR16870886,15656148,loan_rate_cut,no,2024/11/01
OFR23856722,15750803,cashback,no,01 Dec 2024
OFR24686033,15653253,fee_waiver,false,01 Oct 2024
OFR17329823,15642041,cashback,0,2024-11-01
OFR62948742,15799422,loan_rate_cut,N,09/01/2024
OFR87432122,15742668,fee_waiver,Y,2024/03/02
OFR58140833,15682757,cashback,0,01 Jan 2024
OFR57273089,15702741,fee_waiver,N,01 Oct 2024
OFR25975592,15594408,  cashback  ,No,31-01-2025
OFR29318764,15794142,,false,2024-06-01
OFR85348138,15780628,fee_waiver,Y,2025-03-02
OFR52456590,15605918,loan_rate_cut,no,2025-09-01
OFR57739705,15591986,fee_waiver,,01-08-2024
OFR95765991,15802593,cashback,false,2024-05-02
OFR12237354,15760861,loan_rate_cut,no,2024/09/01
OFR69306696,15722010,savings_bonus,0,02 Apr 2024
OFR23715597,15775238,card_upgrade,false,02 Mar 2025
OFR36727958,15700696,loan_rate_cut,0,2025-05-02
OFR77448165,15599195,card_upgrade,no,09/01/2025
OFR15384190,15585215,CASHBACK,0,2024-02-01
OFR18132298,15633461,loan_rate_cut,0,11/01/2024
OFR55365751,15578186,cashback,0,02-08-2025
OFR56984490,15658169,savings_bonus,1,01-09-2025
OFR43186308,15813163,card_upgrade,false,2025-03-02
OFR12105204,15745196,fee_waiver,0,02-03-2025
OFR20427105,15580203,cashback,Yes,2025-09-01
OFR87479754,15619857,loan_rate_cut,Y,02-03-2024
OFR56892046,15760861,fee_waiver,1,11/01/2024
OFR64789105,15692926,cashback,N,2024-08-01
OFR75508633,15582797,loan_rate_cut,0,2024-01-01
OFR70478607,15696231,cashback,,02-05-2024
OFR33923942,15807709,fee_waiver,1,2024/12/01
OFR75981201,15707362,cashback,0,01/31/2025
OFR96339910,15684181,fee_waiver,0,07/02/2024
OFR47341224,15626114,savings_bonus,N,2024-09-01
OFR86870923,15642004,card_upgrade,No,01-01-2025
OFR86337318,15698839,loan_rate_cut,false,05/02/2025
OFR36369023,15615457,fee_waiver,Yes,2025/03/02
OFR11239961,15681705,loan_rate_cut,0,02 May 2025
OFR84510588,15701376,cashback,no,02 Jul 2025
OFR68573103,15681068,fee_waiver,true,2025/07/02
OFR14974336,15727556,loan_rate_cut,N,01/31/2025
OFR26355660,15613749,fee_waiver,false,01-10-2025
OFR76374220,15622897,fee_waiver,1,2025/06/02
OFR21882557,15815364,cashback,false,02-03-2025
OFR35872571,15705953,fee_waiver,1,2025-06-02
OFR22964520,15784597,cashback,no,02 Jul 2024
OFR65928576,15644753,card_upgrade,N,02 Apr 2025
OFR59392818,15567446,card_upgrade,No,2025-05-02
OFR14752639,15799217,fee_waiver,0,01 Oct 2025
OFR77066930,15804919,loan_rate_cut,1,02 Jul 2024
OFR64343494,15747867,cashback,0,02 Apr 2025
OFR36679860,15719377,fee_waiver,No,2024/07/02
OFR15284681,15694272,card_upgrade,No,01-12-2024
OFR66962585,15803136,cashback,1,04/02/2025
OFR47262481,15591969,  savings_bonus  ,no,01 Sep 2024
OFR79686772,15573456,card_upgrade,false,2025-04-02
OFR70831898,15709737,cashback,1,31 Jan 2025
OFR47824135,15640905,fee_waiver,,01-09-2024
OFR66911953,15677538,fee_waiver,Y,02-12-2023
OFR24574741,15622993,card_upgrade,Y,2024-07-02
OFR60682198,15801277,card_upgrade,false,01 Jan 2024
OFR40727341,15666633,savings_bonus,no,01-10-2024
OFR24452947,15712287,loan_rate_cut,no,2024-04-02
OFR58623751,15745012,fee_waiver,false,02/01/2024
OFR34608672,15625461,fee_waiver,no,02 Mar 2025
OFR13662690,15634844,cashback,1,2025/05/02
OFR41290626,15747358,loan_rate_cut,No,2024/07/02
OFR19271616,15589975,fee_waiver,,2025-01-31
OFR56927516,15580956,loan_rate_cut,Y,2024/09/01
OFR25390313,15807663,savings_bonus,0,01 Dec 2024
OFR68858847,15799515,CARD_UPGRADE,1,01/01/2024
OFR55058344,15695699,card_upgrade,0,2024-02-01
OFR26161136,15694456,loan_rate_cut,,2025-06-02
OFR48819431,15625524,loan_rate_cut,true,2024/04/02
OFR74923198,15744607,loan_rate_cut,1,2024-04-02
OFR83733343,15686611,  loan_rate_cut  ,true,01 Nov 2024
OFR40374073,15696859,cashback,No,01 Aug 2024
OFR32961218,15692463,loan_rate_cut,Yes,2024/10/01
OFR77590786,15782569,loan_rate_cut,N,2024-03-02
OFR10849840,15699389,fee_waiver,Y,02-04-2024
OFR86681395,15584518,FEE_WAIVER,yes,10/01/2024
OFR87089321,15760085,loan_rate_cut,No,2025/01/31
OFR76005275,15682472,loan_rate_cut,true,05/02/2025
OFR85662654,15773456,card_upgrade,false,01 Jan 2025
OFR99685472,15602084,card_upgrade,false,07/02/2025
OFR95007668,15707473,LOAN_RATE_CUT,No,12/01/2024
OFR64641930,15792360,savings_bonus,false,11/01/2023
OFR49793369,15775306,fee_waiver,Y,01 Jun 2024
OFR76449297,15647091,savings_bonus,false,2024-07-02
OFR67999122,15656176,savings_bonus,0,01-01-2025
OFR65467806,15599195,CASHBACK,Yes,2025/09/01
OFR57769262,15804771,card_upgrade,1,08/01/2024
OFR28160389,15776605,cashback,0,02-08-2025
OFR63066236,15654060,savings_bonus,N,2024-04-02
OFR20750359,15680998,fee_waiver,0,02-08-2025
OFR35608801,15659843,card_upgrade,false,2025/07/02
OFR75497387,15738751,card_upgrade,yes,01-10-2024
OFR16014317,15785869,,no,01-08-2024
OFR72774680,15600651,cashback,1,02 Dec 2023
OFR36337677,15585362,card_upgrade,yes,31-01-2025
OFR60666931,15815364,card_upgrade,no,02-12-2023
OFR25265063,15745354,    ,Y,02 Mar 2024
OFR81956133,15703119,fee_waiver,N,2024-01-01
OFR38595009,15674991,loan_rate_cut,0,2025-08-02
OFR43634619,15635367,fee_waiver,0,07/02/2024
OFR88736575,15811762,cashback,1,02-07-2025
OFR95728522,15699005,fee_waiver,Y,31-01-2025
OFR45776904,15808473,loan_rate_cut,false,01 Dec 2024
OFR22619786,15736534,fee_waiver,no,01 Feb 2024
OFR58076498,15811773,  savings_bonus  ,N,01/01/2024
OFR80448520,15640078,cashback,no,2025-06-02
OFR74771224,15785869,card_upgrade,0,2024-08-01
OFR65497503,15789158,loan_rate_cut,No,2025-03-02
OFR24266410,15782569,card_upgrade,no,2024/03/02
OFR38946010,15753831,card_upgrade,1,2024-03-02
OFR20921672,15708710,SAVINGS_BONUS,,12/02/2023
OFR76710565,15714689,cashback,0,01 Sep 2024
OFR25294653,15571973,savings_bonus,no,2023-12-02
OFR33147206,15745417,loan_rate_cut,Y,2023-12-02
OFR56084676,15677512,  savings_bonus  ,,05/02/2025
OFR24886891,15792388,card_upgrade,No,07/02/2025
OFR61691192,15717046,cashback,no,01 Nov 2023
OFR15139276,15580684,loan_rate_cut,Yes,02 Aug 2025
OFR15771548,15797219,fee_waiver,yes,01 Oct 2024
OFR78046774,15670080,savings_bonus,no,31 Jan 2025
OFR69167062,15635905,fee_waiver,false,2024/11/01
OFR12138085,15657284,savings_bonus,Yes,09/01/2025
OFR90123213,15806983,savings_bonus,N,2024/08/01
OFR81318258,15571928,fee_waiver,1,2024-11-01
OFR55180149,15601589,cashback,0,06/01/2024
OFR42412020,15692463,fee_waiver,No,02-06-2025
OFR19816472,15697183,card_upgrade,yes,02-03-2025
OFR80080957,15811127,savings_bonus,yes,02/01/2024
OFR82007025,15630328,  loan_rate_cut  ,1,2023/11/01
OFR63296086,15740900,cashback,false,04/02/2025
OFR17599988,15656300,card_upgrade,No,01/01/2025
OFR99699386,15641732,  card_upgrade  ,Yes,2025/08/02
OFR43308414,15584091,card_upgrade,N,02/01/2024
OFR15801168,15649423,fee_waiver,0,2025/04/02
OFR66918301,15591986,,No,2024/02/01
OFR95705730,15794916,card_upgrade,0,01-08-2024
OFR76073170,15732778,  cashback  ,Yes,05/02/2025
OFR64288418,15681206,savings_bonus,No,02-06-2025
OFR45637056,15636731,fee_waiver,,2025-03-02
OFR43438888,15758449,fee_waiver,no,06/02/2025
OFR24539565,15785899,loan_rate_cut,no,08/01/2024
OFR59787876,15695846,fee_waiver,0,2025-01-31
OFR81268744,15702919,savings_bonus,no,2023/12/02
OFR63614239,15756850,  cashback  ,yes,05/02/2025
OFR63084859,15718443,card_upgrade,1,2025/08/02
OFR62221618,15760431,cashback,0,2024/04/02
OFR31488963,15699309,fee_waiver,0,01 Aug 2024
OFR64772769,15710825,savings_bonus,0,03/02/2025
OFR79656043,15634602,card_upgrade,1,12/01/2024
OFR45181372,15745307,savings_bonus,0,05/02/2024
OFR54240918,15584091,fee_waiver,Yes,2024/11/01
OFR38341662,15792328,loan_rate_cut,false,2024-05-02
OFR64323510,15762615,cashback,false,01 Oct 2025
OFR76587841,15650237,card_upgrade,1,2025/01/01
OFR36127832,15697000,cashback,,01 Dec 2024
OFR94430788,15756026,savings_bonus,0,2024/03/02
OFR38199286,15729362,SAVINGS_BONUS,0,2024-02-01
OFR35608678,15641122,fee_waiver,,01/01/2024
OFR76954974,15645248,fee_waiver,1,2024/11/01
OFR38542392,15680998,savings_bonus,no,10/01/2025
OFR53935749,15763274,cashback,No,2023/12/02
OFR83485154,15606149,  savings_bonus  ,no,2024/04/02
OFR17774249,15589030,loan_rate_cut,No,02-04-2024
OFR97786388,15650288,cashback,no,2024/11/01
OFR65569120,15619708,loan_rate_cut,false,2023-11-01
OFR93861514,15813034,loan_rate_cut,1,04/02/2024
OFR17520582,15736879,fee_waiver,No,01/01/2025
OFR38181312,15762729,card_upgrade,false,2025-05-02
OFR17127766,15643966,card_upgrade,N,2024-09-01
OFR26206821,15781465,fee_waiver,no,05/02/2025
OFR94212483,15594898,card_upgrade,0,2025-09-01
OFR55572953,15654700,fee_waiver,no,02/01/2024
OFR78251860,15599660,card_upgrade,No,02 Aug 2025
OFR85984511,15714485,loan_rate_cut,0,01/01/2024
OFR92317539,15646558,,0,02-06-2025
OFR97655655,15676519,fee_waiver,no,02 May 2024
OFR75313086,15795564,cashback,No,09/01/2025
OFR57409590,15705521,fee_waiver,Yes,2024/07/02
OFR64557677,15653620,,false,08/02/2025
OFR29337279,15712287,loan_rate_cut,Y,01 Sep 2025
OFR73862793,15664610,cashback,yes,2025-05-02
OFR58871148,15602312,card_upgrade,false,2024/02/01
OFR23048427,15590876,savings_bonus,,01-10-2024
OFR96318644,15753719,cashback,no,01/01/2025
OFR36456442,15697183,loan_rate_cut,false,2024-09-01
OFR25271508,15578761,savings_bonus,yes,2025/01/01
OFR34975773,15813741,,No,01-09-2024
OFR28834961,15766575,fee_waiver,false,02 Mar 2024
OFR28216474,15622003,card_upgrade,N,10/01/2024
OFR54732325,15698786,savings_bonus,no,2025/10/01
OFR29680564,15641655,card_upgrade,1,02-04-2024
OFR77284990,15658935,card_upgrade,0,01 Dec 2024
OFR29975863,15667215,savings_bonus,No,12/01/2024
OFR16353845,15807008,savings_bonus,No,02-08-2025
OFR41110589,15799515,card_upgrade,1,2023-12-02
OFR52385691,15596914,loan_rate_cut,1,01-11-2024
OFR68038579,15747807,savings_bonus,,02 May 2024
OFR97363913,15726631,cashback,N,01-09-2024
OFR50373802,15783659,card_upgrade,Y,2024-03-02
OFR55259245,15604482,  cashback  ,No,01-12-2024
OFR32100943,15794396,cashback,0,01 Sep 2025
OFR29586567,15675522,savings_bonus,no,01-08-2024
OFR88026814,15753337,savings_bonus,,2025/08/02
OFR80887187,15627000,card_upgrade,0,2025/07/02
OFR46887108,15681206,fee_waiver,Yes,2024-06-01
OFR39456237,15796505,card_upgrade,no,01 Oct 2024
OFR59700130,15784844,fee_waiver,false,02 Mar 2024
OFR47350146,15689044,savings_bonus,0,2024-04-02
OFR90811132,15722548,fee_waiver,1,01 Jun 2024
OFR59932854,15804017,cashback,No,01-11-2023
OFR75505896,15700696,cashback,No,01 Nov 2023
OFR69044283,15672012,fee_waiver,no,2025-03-02
OFR11974433,15610156,fee_waiver,true,2024/07/02
OFR72531847,15628303,savings_bonus,0,2025-04-02
OFR32862168,15634245,fee_waiver,N,03/02/2024
OFR11484213,15660602,cashback,0,11/01/2024
OFR96151806,15576368,loan_rate_cut,1,01 Oct 2025
OFR69725893,15771086,savings_bonus,0,02/01/2024
OFR72763121,15647311,fee_waiver,Y,08/02/2025
OFR76161647,15594917,card_upgrade,no,03/02/2025
OFR25750446,15807008,savings_bonus,No,02 Aug 2025
OFR84997377,15719352,savings_bonus,N,06/01/2024
OFR47499939,15653857,  fee_waiver  ,Yes,2025-03-02
OFR34711321,15642394,cashback,false,2025-01-01
OFR20086333,15651022,loan_rate_cut,false,02/01/2024
OFR40251696,15765297,loan_rate_cut,true,03/02/2024
OFR12156988,15693683,card_upgrade,N,01 Aug 2024
OFR12908692,15697307,savings_bonus,No,2024-04-02
OFR63567041,15800440,cashback,No,01 Nov 2023
OFR54927479,15674551,cashback,1,01-08-2024
OFR48202355,15627360,fee_waiver,0,2025-07-02
OFR65561238,15716164,cashback,,07/02/2025
OFR68289527,15787174,fee_waiver,yes,05/02/2024
OFR98559309,15630910,card_upgrade,no,2024-08-01
OFR11102393,15746902,  cashback  ,false,2025-03-02
OFR19129154,15582741,savings_bonus,no,02 Mar 2025
OFR27593785,15573112,fee_waiver,no,06/01/2024
OFR37652770,15600258,card_upgrade,No,2025/05/02
OFR91250954,15760085,cashback,yes,01-06-2024
OFR50145487,15639314,  fee_waiver  ,,08/02/2025
OFR14262739,15685320,savings_bonus,,01-09-2025
OFR51403053,15738148,savings_bonus,No,02-06-2025
OFR72278997,15655774,loan_rate_cut,yes,01 Dec 2024
OFR77176250,15772896,card_upgrade,true,01 Dec 2024
OFR85863800,15798398,card_upgrade,no,07/02/2025
OFR17445699,15659428,fee_waiver,0,2024-11-01
OFR19038198,15721935,loan_rate_cut,0,01 Sep 2024
OFR21906016,15640442,cashback,1,01 Nov 2024
OFR13501973,15614215,fee_waiver,N,2024-08-01
OFR47814656,15682585,fee_waiver,1,03/02/2024
OFR73978912,15673481,  savings_bonus  ,No,02 Jul 2025
OFR36700308,15624170,savings_bonus,true,02 May 2025
OFR28743827,15762418,card_upgrade,false,02 May 2024
OFR82829719,15713483,loan_rate_cut,no,2023-11-01
OFR99566506,15621075,savings_bonus,N,05/02/2025
OFR25178039,15802741,CARD_UPGRADE,0,2025-04-02
OFR98639138,15695632,loan_rate_cut,0,2025/01/31
OFR91832540,15679587,loan_rate_cut,Y,2025/07/02
OFR50486344,15679145,card_upgrade,,01 Oct 2024
OFR84763353,15709324,savings_bonus,false,01-09-2025
OFR55959134,15608114,,0,06/01/2024
OFR55695256,15738181,savings_bonus,no,31 Jan 2025
OFR19099554,15674398,fee_waiver,N,02-03-2024
OFR33763032,15712825,card_upgrade,false,02-06-2025
OFR54622136,15623595,savings_bonus,no,2025/01/31
